"year_day","created_by_id","premise_id","apartment_id","category_id","priority","performer_id","due_date_hours","assigned_hours","completed_hours"
236,86637,9670,624128,17654,1,8994,,0,666
236,51538,72148,2998922,11161,3,2461,72,0,665
236,63551,9877,2272786,11146,1,8994,72,0,672
236,63551,9761,618335,17654,1,9684,,0,294
236,79656,9344,627482,11169,,2442,,0,74
236,51538,9739,619544,11172,3,2607,72,0,674
236,51538,60704,2594441,11172,,8111,,0,1749
236,79656,9294,624770,11162,,2442,,0,94
236,79656,9258,626266,16680,,2436,,0,78
236,79656,9294,624770,11162,,2442,,0,94
236,86637,61586,2618089,11167,1,8111,72,0,385
236,46909,9835,614689,12217,2,9811,,4104,5679
236,51538,9822,615602,11174,3,2461,72,0,661
236,63551,9294,628038,11169,,2442,,0,75
236,46940,9233,628096,11189,1,2434,72,0,96
236,51538,9826,615305,17751,3,2419,,4112,4125
236,86637,9766,618097,18944,1,8111,,0,1012
236,86637,9863,1185463,11149,3,8994,72,0,669
236,86637,61585,2618087,17651,1,8111,,0,383
236,86637,9657,623512,17651,1,8994,,0,668
236,87022,60704,2594385,17659,1,8111,,2,669
236,51538,9808,615989,11172,3,8111,72,0,64
236,86637,9317,628288,11167,1,2434,72,0,33
237,51538,9798,616854,11174,3,2461,72,0,0
237,79656,9215,624880,11172,3,2434,72,0,24
237,79096,9907,614607,11173,3,8111,72,0,647
237,79096,9803,616737,16493,1,8111,,0,1286
237,46935,9880,621184,11190,1,8994,72,0,646
237,46935,9881,621370,11174,,8994,,0,641
237,82013,60704,2594474,17653,1,8111,,38,641
237,79096,9798,616856,11162,3,8111,72,0,641
237,79096,9902,616286,11152,3,8111,72,0,2704
237,79096,9902,616294,11152,3,8111,72,0,2704
237,79096,9733,620109,11172,3,2607,72,0,900
237,46935,9894,722947,11190,1,8994,72,0,635
237,79096,9830,615172,11172,3,8111,72,0,34
237,46935,9661,623734,11149,3,8994,72,0,639
237,79096,9798,616827,11174,3,2461,72,0,640
237,79096,9804,616556,11172,3,8111,72,0,641
237,46935,9856,,11169,3,8994,72,0,70
237,79096,9909,694461,11174,3,2461,72,0,643
237,46935,61558,2617640,11162,3,8111,72,0,77
237,46935,9753,618656,17751,3,8111,,0,274
237,79096,9797,616916,11174,3,2461,72,0,647
237,79096,9733,620109,11174,3,2607,72,0,646
237,46935,9771,617841,11170,3,8111,72,0,411
237,79656,9209,628634,11174,3,2442,72,0,2
237,46935,9880,621159,17751,3,8994,,0,648
237,79096,9809,615903,11174,3,2461,72,0,649
237,79096,9907,614618,11170,3,8111,72,0,649
237,79096,9902,616286,11170,3,8111,72,0,9
237,46935,61568,2620433,11167,1,8111,72,0,9
237,79096,9682,666368,11170,3,8111,72,0,1290
237,51538,9907,614549,11172,3,8111,72,0,658
237,51538,9806,616255,11174,3,2461,72,0,0
238,79096,9808,615951,11162,,8111,,0,1699
238,46935,9849,621251,11190,1,8994,72,0,11
238,86637,9849,621307,11146,1,8994,72,0,9
238,86637,9849,621259,11146,1,8994,72,0,625
238,86637,9898,618976,11146,1,8111,72,0,243
238,79656,9351,628035,11173,3,2434,72,0,24
238,86637,9863,1185463,11167,1,8994,72,0,621
238,82119,40034,1264220,11144,,8111,,235,621
238,86637,61562,2617737,11167,1,8111,72,0,126
238,79096,61590,2613265,11169,,8524,,0,201
238,79096,9684,617719,16680,1,2461,,0,616
238,79096,9904,616593,11172,3,8111,72,0,614
238,86637,9258,626266,17650,1,2434,,0,17
238,79096,9774,617383,11174,3,2461,72,0,613
238,79096,9684,617464,18144,1,8111,,0,614
238,79096,9785,617230,11173,3,8111,72,0,616
238,57136,9684,617603,17654,1,2461,,0,617
238,79096,9684,617683,11162,,8111,,0,619
238,79096,9742,619425,11149,3,2607,72,0,620
238,79096,9684,617455,18144,3,8111,72,0,626
238,79096,9790,617104,11172,3,8111,72,0,626
238,22000,9834,614723,11144,1,10100,72,3627,11
239,51538,9825,615415,18944,1,8111,,0,2645
239,86637,9320,626961,11162,3,2442,72,0,2
239,79096,9726,620542,11172,3,2607,72,0,604
239,79656,9351,626637,11172,,2434,,0,3
239,79656,9258,627682,11190,,2434,,0,6
239,79656,9350,625337,11174,,2434,,0,11
239,46939,9189,626798,12216,3,2441,,0,243
239,63551,9752,,11172,3,8111,72,0,22
239,79656,9316,625574,17652,1,2442,72,0,52
239,79656,9331,624799,11169,,2442,,0,99
239,51538,9907,614657,18144,1,8111,,0,602
239,51538,9684,617420,11149,3,9754,72,631,684
239,79656,9294,626989,11174,,2442,,0,172
239,79656,9309,628179,11162,,2434,,0,29
239,79656,9283,626347,11175,,2442,,0,5
239,79656,9265,625933,11172,,2434,,0,10
239,79656,9350,628926,11174,,2434,,0,46
239,63551,9865,685331,11170,3,8994,72,0,600
239,79656,9309,628658,11172,,2434,,0,71
239,51538,40035,1264395,18144,1,8111,,0,600
239,63551,61581,2617964,11169,,8111,,0,33
239,51538,9790,617111,16680,1,2461,,0,601
239,63551,9873,622962,11174,,8994,,0,600
239,51538,9843,767819,11174,3,8524,72,0,0
239,51538,9788,617127,11162,3,8111,72,0,599
239,63551,9766,618052,11174,,9684,,0,218
239,63551,9868,623051,16680,,8994,,0,599
239,51538,9840,614307,11162,3,8111,72,0,598
239,51538,9782,617301,11172,3,8111,72,0,599
239,63551,9883,621436,11152,,8994,,0,598
239,63551,83998,621436,11152,,8994,,0,598
239,63551,9891,621967,11169,,8994,,0,48
239,51538,9834,614808,16680,1,8524,,0,489
239,46940,9302,626257,11187,1,2442,2,0,42
239,79656,9344,625900,11149,,2441,,1,18
239,51538,61590,2613291,11149,3,9754,72,626,679
239,63551,40033,2342860,11172,,8994,,0,596
239,79656,9230,625572,17908,,2441,,0,17
239,63551,9664,623926,18944,,8994,,0,377
239,79656,9340,624387,11173,,2434,,0,19
239,79656,9294,624770,11162,,2442,,0,40
239,51538,9742,619354,11174,3,2607,72,0,595
239,79656,9201,627145,11169,,2442,,0,44
239,79656,9230,625572,11152,,2441,,0,1
239,51538,9805,616437,11172,3,8111,72,0,593
239,63551,9771,617818,11149,,8111,,0,221
239,51538,9825,,11172,3,8111,72,0,593
239,51538,9839,614439,11161,3,2461,72,0,0
239,51538,9737,619654,11161,3,2607,72,0,591
239,82077,60704,2575836,17659,1,8111,,0,590
239,63551,9189,626498,11174,,2442,,0,10
239,63551,9894,622290,11172,,8994,,0,600
239,51538,9804,616498,11162,3,8111,72,0,600
239,51538,9785,617177,11172,3,8111,72,0,600
239,63551,9669,624097,11174,,8994,,0,600
239,51538,9805,616447,11174,3,2461,72,0,599
239,63551,9863,1185463,11149,,8994,,0,596
239,63551,9650,2617880,11172,,8994,,0,592
239,51538,9841,2755535,18144,1,8111,,0,590
239,51538,9834,614753,11149,3,9754,72,621,673
239,51538,9788,617127,11150,3,9754,72,627,680
239,51538,9844,694889,18144,1,8111,,0,3659
239,51538,9736,619744,18144,1,2607,,0,875
239,63551,61566,2617798,11172,,8111,,0,1936
240,79656,9294,627937,11162,,2442,24,0,44
240,22000,9810,615863,11190,1,8111,72,1,1
240,46935,9766,618030,11149,3,8111,72,0,339
240,46939,9313,624994,12216,3,2442,,0,531
240,79656,9320,626541,18944,,2441,,0,0
240,63551,9189,626798,11174,,2442,,0,1
240,46935,9645,621915,11162,3,8994,72,0,575
240,46935,9755,618562,11162,3,8111,72,0,6
240,81978,60704,2594441,17659,1,8111,,1,333
240,46935,9752,618791,11170,3,8111,72,0,338
240,81988,60704,2594391,11144,,8111,,1,41
240,46935,9880,621203,11174,,8994,,0,578
240,79656,9340,627204,11174,,2442,,0,47
240,46935,83513,622081,17751,3,8994,,0,574
240,79656,9296,626849,11162,,2434,,0,28
240,46935,9859,622081,17751,3,8994,,0,574
240,46935,9889,,11190,1,8994,72,0,1
240,46935,9752,618742,11174,3,9684,72,1,193
240,46940,9316,627951,17654,1,2442,,0,71
240,79656,9316,626835,16680,,2436,,0,73
240,46935,9681,617757,11173,3,8111,72,0,1522
240,79096,9818,615637,17908,3,9811,,3999,5573
240,79656,9233,624694,11162,,2434,,0,43
240,79656,9329,628134,11152,,2441,,0,1
240,79096,9790,617111,11169,3,8111,72,0,28
240,79096,9907,614588,11162,3,8111,72,0,900
240,46935,83513,622081,11191,3,9811,,1724,5193
240,46935,9754,618595,11170,3,8111,72,0,191
240,46935,9859,622081,11191,3,9811,,1724,5193
240,46935,9666,778268,11175,3,8994,72,0,571
240,79096,9895,615844,11149,3,9754,72,600,653
240,78590,9895,615842,11161,3,2461,72,0,576
240,79656,9302,626257,11162,,2442,,0,23
240,46935,9891,621967,11170,3,8994,72,0,567
240,46935,9645,621916,11149,3,8994,72,0,575
240,46940,9190,628210,11190,1,2442,72,0,51
240,78590,9775,617370,17660,3,8111,,0,828
240,79656,9334,624596,18144,,2442,,0,67
240,46935,9652,622987,11169,3,8994,72,0,165
240,46935,9889,621787,16680,1,8994,,0,567
240,79096,9831,615155,11172,3,8111,72,0,15
240,79096,9643,615327,11172,3,8111,72,0,87
240,79096,9682,666269,11172,3,8111,72,0,566
240,46935,9888,621623,11190,1,8994,72,0,566
240,83617,9907,,12216,3,8111,,0,1713
240,46935,9218,626271,11174,3,2442,72,0,12
240,87054,60704,2594399,17653,1,8111,,1,45
240,79096,9785,617206,11162,3,8111,72,0,576
240,82509,9682,666261,21535,2,8111,,1,566
240,46935,9648,622724,11149,3,8994,72,0,577
240,46935,9754,618612,11149,3,8111,72,0,330
240,78590,9899,616137,11161,3,2461,72,0,576
240,78590,9790,,11146,1,8111,72,0,577
240,83617,9866,622545,12216,3,8994,,0,576
240,81980,60704,2594479,11149,3,9754,358,604,657
240,46935,9880,621149,11150,3,8994,72,0,574
240,79096,9785,617177,11149,3,9754,72,605,658
240,79096,9900,,11162,3,8524,72,0,465
240,83617,9837,,12216,3,2419,,4017,5555
240,79096,9843,767768,11162,3,9835,72,835,1687
240,79096,40034,1264295,11172,3,8111,72,0,566
240,63551,9868,623037,18144,,8994,,0,1
240,63551,9866,622527,11174,,8994,,0,397
240,63551,61568,2618021,11174,,8111,,0,0
240,79656,9337,624719,11172,,2442,,0,78
240,82855,60704,2594425,17659,1,8111,,1,578
240,79656,9346,626380,18944,1,2441,,0,153
240,46935,9766,618123,11150,3,8111,72,0,339
240,46935,9851,622340,11170,3,8994,72,0,7
240,79096,9911,615824,11173,3,8111,72,0,576
240,78590,9775,617370,17654,1,2461,,0,575
240,46935,9859,622078,11162,3,8994,72,0,1056
240,46935,83513,622078,11162,3,8994,72,0,1056
241,46935,9346,626083,11146,1,2442,72,0,1
241,46935,9288,627595,11146,1,2442,72,0,2
241,79096,9791,617069,11170,1,8111,,0,12
241,63551,9681,617771,11174,,9684,,21,1188
241,79096,9844,694933,11170,3,8111,72,0,33
241,63551,9879,621109,16680,,8994,,0,189
241,63551,9762,618238,11174,3,9684,72,0,165
241,79096,9790,617086,18144,1,8111,,0,1
241,88671,9682,666284,21535,2,8111,,0,550
241,63551,9881,621368,11152,,8994,,0,553
241,79656,9341,625288,11174,3,2442,72,0,168
241,79096,9834,2649821,18144,3,8524,72,0,136
241,79096,9683,666391,11174,,8524,,0,127
241,63551,9645,621914,11172,,8994,,0,552
241,63551,61558,2617658,11170,,8111,,0,811
241,79656,9283,628369,11173,3,2442,72,0,22
241,79096,9797,616916,16680,1,2461,72,0,43
241,79096,9831,615047,11170,3,8111,72,121,554
241,79096,44020,2793570,18144,1,8524,,0,26
241,79656,9296,626849,16680,1,2436,,0,194
241,79096,9808,615976,18944,1,8111,,0,2590
241,63551,61562,2617736,11162,,8111,,0,266
241,88317,40035,1264444,16680,1,9754,,1537,1563
241,79096,40034,1264181,11172,3,8111,72,0,30
241,79096,9907,614607,11170,3,8111,72,0,553
241,63551,9668,624079,11150,,9754,,1128,1129
241,79656,9324,627895,11162,3,2442,72,0,51
241,63551,9668,624079,11149,,8994,,0,586
241,79096,9907,614568,18144,1,8111,,0,555
241,79096,9774,,11172,1,8111,,0,553
241,63551,9859,622049,11150,,8994,,0,550
241,63551,9754,618569,11149,,8111,,0,316
241,63551,83513,622049,11150,,8994,,0,550
241,79096,9804,616481,11149,,8111,,617,868
241,83490,9845,616182,17659,1,8111,,0,555
241,63551,9849,772203,11193,,8994,,0,548
241,63551,61589,2618146,11170,,8111,,0,811
241,63551,9661,623766,11174,,8994,,0,551
241,79096,9805,616447,11174,3,2461,72,0,550
241,63551,9771,617880,11150,,8111,,0,314
241,79096,9841,614239,11173,1,8111,,0,307
241,63551,9645,621916,11170,,8994,,0,553
241,79096,9804,616515,16680,1,9754,,1535,1853
241,63551,9681,617771,17908,,8111,,0,623
241,79656,9283,628657,11173,1,2442,72,0,22
241,79096,9782,617305,11174,3,2461,72,0,548
241,79656,9337,626469,11174,3,2442,72,0,45
241,79656,9264,625707,11175,3,2442,72,0,18
241,63551,9681,617771,16493,,8111,,1,873
241,63551,9679,622425,11149,,8994,,0,384
241,63551,9891,621963,17751,3,8994,,0,0
241,79656,9350,625337,17751,3,2441,,0,7
241,79656,9291,626718,11174,3,2442,72,0,50
241,79656,9283,628657,16493,1,2441,,0,6
241,79656,9350,625337,11174,3,2434,72,0,24
242,46909,9785,617177,12216,3,8111,,0,528
242,46909,9771,617878,12216,3,8111,,0,845
242,78590,9757,618420,11173,1,9724,72,164,1448
242,46935,61587,2618108,11174,3,9835,72,791,796
242,46935,40033,2359173,11172,3,8994,72,0,526
242,57779,9684,617420,17654,1,2461,,1,526
242,51538,9897,617035,17751,3,8111,,0,524
242,51538,9727,620453,18144,1,2607,72,0,527
242,51538,9797,616892,11174,3,2461,72,0,526
242,46935,83998,621507,11174,3,8994,72,0,527
242,46935,9883,621507,11174,3,8994,72,0,527
242,46935,9658,623710,11174,3,8994,72,0,857
242,78590,9766,617934,11174,3,9684,72,0,355
242,46935,9754,618578,11173,3,9724,72,303,2327
242,83617,9735,619860,12216,3,2421,,3290,5550
242,86097,40034,1264290,21535,2,8111,,0,526
242,46935,9766,618062,11186,,9684,,0,149
242,46909,9785,617177,12216,3,10100,,2582,3829
242,46935,9863,623649,17908,3,2419,,1408,1526
242,46909,9898,618978,12216,3,8111,,0,2408
242,79096,9774,617379,11170,3,8111,72,0,12
242,63551,9309,627324,11172,,2434,,0,1
242,46935,9645,621916,11167,1,8994,72,0,519
242,22000,9808,615950,11190,1,8111,72,0,1
242,46935,9233,626739,11172,3,2434,72,0,17
242,83490,9845,616182,17659,1,8111,,0,519
242,46935,9753,,11174,3,9684,72,0,139
242,51538,9843,728261,11174,3,8524,72,0,102
242,51538,9773,617398,17751,3,8111,,0,523
242,46935,9879,621109,11174,3,8994,72,0,523
242,46909,9777,617342,12216,3,8111,,0,1162
242,78590,9763,618166,16680,1,8111,,0,844
242,51538,9742,619412,11172,3,2607,72,0,524
242,57779,9684,617420,17657,1,8111,,0,1164
242,51538,9902,616357,11162,3,8111,72,0,57
242,46935,9239,627686,11169,3,2434,72,0,46
242,89243,9752,618824,11152,,8111,,1,1560
242,51538,44018,,11150,3,9754,72,557,610
242,79656,9310,627272,11174,3,2442,72,0,118
242,79656,9256,626821,11169,3,2434,72,0,48
242,46935,9866,622527,11174,,8994,,3,864
242,79656,9304,626601,11191,,2441,,1,338
242,46940,9313,625209,17652,1,2442,,0,287
242,79656,9180,627863,11189,1,2442,72,0,26
242,79656,9309,627427,16680,1,2436,,0,29
242,78590,9763,618166,11173,1,8111,,0,849
242,79656,9286,624704,11175,3,2434,72,0,1
242,46909,9681,617757,12216,3,8111,,0,847
242,79656,9350,628580,17751,3,2441,,0,7
242,46935,9671,624234,16680,1,8994,,0,530
242,51538,9786,617168,11162,3,8111,72,0,10
242,51538,9836,614516,11173,3,8111,72,0,531
243,63551,9766,617929,11172,,8111,,0,266
243,63551,9754,618603,11173,,8111,,1,829
243,63551,9766,617958,11162,,8111,,0,263
243,63551,9647,797097,11169,,8994,,0,461
243,79656,9190,628210,18144,1,2442,,0,69
243,63551,9225,626225,11174,,2442,,0,1
243,46935,9863,623595,17908,3,8994,,0,340
243,63551,9889,621791,11174,,8994,,1,1
243,79656,9314,627146,18944,,2441,,0,123
243,22000,9834,614723,11144,1,10100,72,3516,1
243,63551,9866,846181,17908,,9811,,606,843
243,79656,9313,625867,17652,,2442,,0,68
243,63551,9760,618391,17652,,8111,,1,317
243,63551,9879,621102,11174,,8994,,0,463
243,63551,9671,624229,11150,,8994,,0,432
243,79096,9696,620896,11172,3,2607,72,0,504
243,79656,9256,626821,11173,,2436,,0,145
243,63551,9849,621277,16493,,8994,,0,1493
243,79096,9843,767815,11175,3,8524,72,0,635
243,63551,9754,618593,17751,,8111,,0,5
243,63551,9754,618603,11161,3,9684,72,0,123
243,63551,9766,618031,11173,,8111,,1,265
243,79096,9682,666290,11170,3,8111,72,0,4
243,79096,9684,617420,11152,3,8111,72,0,504
243,79096,9822,615574,11162,3,8111,72,0,42
243,63551,9868,623065,11170,3,8994,72,0,465
243,79096,9684,617420,11172,3,8111,72,0,34
243,63551,9849,621297,11170,,8994,,0,988
243,22000,9892,880703,11190,1,8994,72,1,991
243,63551,9752,618744,11172,3,8111,,0,11
243,79096,9731,620187,18944,1,2607,,0,2546
243,79656,9316,624530,11174,1,2442,,0,91
243,79096,9902,616294,11172,,8111,,0,78
243,63551,9645,621927,11169,1,8994,,0,1537
243,79096,9909,694441,11149,3,9754,72,528,581
243,79096,9831,615117,11170,3,8111,72,0,85
243,79656,9180,626253,11174,1,2442,,0,2
243,79656,9324,627895,16680,,2436,,0,173
243,79656,9328,628574,11172,,2442,,0,5
243,63551,9763,618193,11172,,8111,,0,11
243,63551,72803,2993364,11170,,8994,,0,505
243,79656,9309,628658,11172,,2434,,0,75
243,79096,9643,615389,17751,3,8111,,0,1135
243,63551,9666,623991,11162,,8994,,0,507
243,79096,61590,2613291,11149,3,9754,72,317,466
243,79096,9836,,11174,3,2461,72,0,0
243,79096,9791,617057,11161,3,2461,72,0,506
243,79096,9736,619813,11172,3,2607,72,0,84
243,79096,61590,2613296,11154,3,8111,72,0,15
243,79656,72787,2993226,17908,1,9811,,3514,625
244,79096,9736,619763,11172,3,2607,72,0,72
244,72158,9681,617780,11172,3,8111,72,0,61
244,79656,9334,628871,17652,2,2442,,0,114
244,72158,9681,617780,17660,3,9724,,189,561
244,81940,40035,1264418,17657,1,8111,,0,440
244,72158,9893,622260,11170,3,8994,72,0,446
244,72158,9750,619124,18144,1,8111,,0,0
244,79656,9340,624783,17751,2,2441,,0,99
244,79096,9726,620542,11172,3,2607,72,0,52
244,82013,60704,2594474,11144,,8111,,9,431
244,72158,9653,623336,11172,3,8994,72,0,436
244,79096,9684,,11154,3,8111,72,0,0
244,72158,9750,619150,11175,3,8111,72,0,59
244,57779,9684,617420,17653,1,8111,,0,793
244,79656,9260,694857,11149,1,2441,,0,1
244,72158,83998,621478,11189,1,8994,72,0,816
244,72158,9653,623249,18944,1,8994,,0,441
244,72158,9883,621478,11189,1,8994,72,0,816
244,81926,9682,666265,21535,2,8111,,1,446
244,72158,9763,618195,11167,1,8111,72,0,2
244,72158,40033,2359170,17751,1,8994,72,0,436
244,72158,9894,622309,11172,3,8994,72,0,63
245,51538,9825,615427,11172,3,8111,72,0,29
245,46935,9341,628511,11167,1,2434,72,0,21
245,46935,9648,622735,11150,3,8994,72,0,262
245,46935,9243,3330844,11172,3,2434,72,0,14
245,46935,9891,621959,16680,1,8994,,0,241
245,46935,9750,619124,11170,3,8111,72,0,180
245,51538,9895,615843,18144,1,8111,,0,0
245,46935,9852,620972,11152,3,10272,,4045,4092
245,81955,60704,2594373,11152,3,8111,231,0,557
245,51538,9896,617351,17908,3,9811,,550,1135
245,51538,9832,615010,11169,3,8111,72,0,39
245,46935,9328,625202,11167,1,2442,72,0,53
245,51538,9896,617351,17751,3,10100,,2495,2817
245,51538,9643,615381,11172,3,8111,72,0,41
245,46935,9752,618774,11172,3,8111,72,0,19
245,46935,9324,626963,11146,1,2442,72,0,3
245,51538,9909,694434,11191,3,8111,72,0,757
245,46935,9318,628475,11172,3,2442,72,0,45
245,46935,9291,626718,11174,3,2442,72,0,40
245,46935,9760,618372,11174,3,9684,72,0,1370
245,83490,9845,616182,17650,1,8111,,3,3
245,46935,9227,627141,11167,1,2434,72,0,31
245,46935,9750,619011,11170,3,8111,72,0,210
245,46935,9647,797097,11170,,8994,,0,272
245,51538,9739,619550,11174,3,2607,72,0,27
245,51538,9775,617363,11172,3,8111,72,0,28
246,63551,9854,624145,11174,,8994,,0,217
246,63551,9267,628268,18944,,2441,,0,225
246,79096,9836,614522,11162,3,8111,72,0,77
246,79096,9682,666312,11170,3,8111,72,0,218
246,22000,9643,615390,18144,1,8111,,0,218
246,79096,9843,730407,11170,3,8524,72,0,12
246,63551,9297,628507,11174,1,2442,,0,43
246,79096,9774,617395,16680,,9754,,1407,1682
246,46935,9309,627324,11167,1,2434,72,0,5
246,79096,9682,666360,11162,3,8111,72,0,11
246,79096,9831,615051,11170,3,8111,72,0,14
246,63551,9243,3330844,18944,1,2441,,0,341
246,79096,9683,,11172,3,8524,72,0,11
246,79096,9844,694909,16680,3,9754,72,1412,1751
246,63551,9851,2764606,18144,,8994,,0,375
246,46935,61568,2931506,11170,3,8111,72,0,698
246,79096,9809,615916,11162,3,8111,72,0,8
246,63551,9319,626329,11174,,2442,,0,17
246,83617,9653,623348,12217,2,8994,,0,845
246,82080,9682,666258,17651,1,8111,,0,8
246,81978,60704,2594441,17657,1,8111,,0,211
246,81978,60704,2594441,17659,1,8111,,0,211
246,89388,9762,618236,17654,1,9684,,0,42
246,79096,9784,617273,11172,3,8111,72,0,5
246,89389,9762,618266,17654,1,9684,,0,42
246,81978,60704,2594441,17657,1,8111,,0,1500
246,82611,60704,2594346,17657,1,10100,,2478,2914
246,63551,9766,617930,11172,,9724,,13,159
246,63551,9677,624328,11161,3,2951,72,1006,1067
246,83617,9645,621924,12217,2,8994,,0,16
246,79096,9831,615113,11168,3,2461,72,0,567
246,63551,75259,3272675,17908,3,2441,,0,4
246,63551,9873,622953,11152,,10272,,3958,5919
246,63551,9851,622353,11174,,8994,,0,218
246,83617,9863,623643,12217,2,8994,,0,16
246,63551,9654,623425,11174,,8994,,0,256
246,63551,9287,627767,11174,,2442,,0,3
246,81978,60704,2594441,17657,1,8111,,0,2469
246,79096,9844,694924,11162,3,8111,72,0,220
246,63551,9226,625551,,,2441,,0,53
246,63551,9766,618083,11174,,9684,,0,15
246,79096,9746,,11174,3,2607,72,0,16
246,79096,9739,619551,11174,3,2607,72,0,218
246,79096,9843,767777,11162,3,9835,72,696,1840
246,79096,9709,620690,11173,3,2607,72,0,220
246,46935,72803,2993367,11170,3,8994,72,0,0
247,79656,9350,624728,11162,,2434,,0,46
247,89889,9766,617928,11174,,9684,,0,17
247,79096,9731,620200,17908,3,9811,,4085,4880
247,79096,9785,617213,11170,,8111,,0,530
247,79096,9730,620241,11150,3,2607,72,0,1476
247,72158,9849,621334,11170,3,8994,72,0,223
247,72158,9750,619151,16680,1,9724,,0,729
247,79096,9824,615476,18944,1,8111,,0,2451
247,88365,9682,666280,17751,,10100,,2447,2885
247,79096,9905,616228,17751,3,8111,,0,1486
247,72158,9671,624256,11162,3,8994,72,0,868
247,72158,61583,2616396,17751,1,8111,,0,744
247,22000,9849,621269,11173,1,8994,72,0,195
247,79096,9739,619554,11170,3,2607,72,0,198
247,79096,9742,619305,11172,3,2607,72,0,23
247,89889,9750,619018,11173,3,9724,72,0,174
247,72158,61583,2616396,17751,1,8111,,0,743
247,79096,9838,614461,11170,3,8111,72,0,196
247,83617,9863,623668,12198,3,8994,,0,1441
247,79096,9838,614461,11174,3,2461,72,0,196
247,89889,9750,619018,11170,3,9724,72,0,174
247,79656,57955,2513699,11173,1,2434,,0,48
247,72158,9653,623215,11190,1,8994,72,0,196
247,72158,9771,617866,11167,1,9724,72,0,192
247,72158,9750,619019,11174,3,9684,72,0,28
247,79656,9319,626329,16680,1,2436,,0,6
247,72158,61583,2616396,17751,3,8111,,0,672
247,79656,9239,625718,18944,,2441,,0,35
247,72158,9883,621479,11162,3,8994,72,0,75
247,72158,83998,621479,11162,3,8994,72,0,75
247,79656,9239,625718,11174,,2441,,3,50
247,79656,9239,625718,11152,,2441,,0,199
247,72158,9866,622453,11170,1,8994,72,0,846
247,72158,9866,622453,18144,1,8994,,0,219
247,79656,9303,625469,17751,,7313,,190,197
247,72158,9866,622453,17751,3,8994,,0,222
247,79656,9351,625062,11172,,2434,,0,43
247,79096,9798,616837,11174,,2461,,0,192
247,89889,9750,619005,11169,,9724,,0,1350
247,72158,9653,623129,11174,3,8994,72,0,72
247,79656,9344,627741,11172,,2442,,0,23
247,79656,9227,627567,11172,,2434,,0,42
247,79096,9843,753988,11150,3,9754,72,437,489
247,72158,9894,622296,11162,3,8994,72,0,221
247,79656,9302,627424,11162,,2442,,0,24
247,89889,9846,618872,17652,1,9724,,0,731
247,79096,9827,615276,11162,3,8111,72,0,25
247,79656,9344,625284,11174,1,2442,,0,17
247,72158,9863,1185463,11149,3,8994,72,0,217
247,72158,9852,2988252,11172,3,8994,72,0,218
247,79656,9350,628553,11169,1,2434,,0,40
247,72158,9653,623213,11185,1,8994,72,0,188
247,79656,9225,624816,11174,1,2442,,0,17
247,79656,72787,2993226,16494,,7857,,0,526
247,79096,9902,616294,11185,1,8111,72,0,0
247,72158,9657,623489,16493,1,8994,,0,215
247,72158,61583,2616396,11149,3,9754,,439,492
247,79096,9907,614564,11174,3,2461,72,0,191
247,72158,9849,621286,11174,3,8994,72,0,772
247,72158,9756,618496,11174,3,9684,72,0,24
247,72158,9846,618894,11172,1,9724,72,0,137
247,79096,44023,2180639,11170,3,8524,72,0,185
247,79096,9841,614242,11174,3,2461,72,0,39
247,72158,9653,623226,11175,1,8994,72,0,183
247,79096,9706,620803,11172,3,2607,72,0,39
247,79096,9727,620480,11172,3,2607,72,0,23
248,51538,9907,614665,11170,3,8111,72,0,52
248,46935,9853,3330912,11170,3,8994,72,0,194
248,56985,9844,694871,17660,1,8111,,0,503
248,89889,9764,618162,17657,,9724,,0,136
248,46935,9766,618112,11174,3,9684,77,0,119
248,46935,9752,618836,11170,3,9724,72,0,2
248,51538,9834,614833,11172,3,8524,72,0,44
248,46935,9868,623046,11170,3,8994,72,0,169
248,79656,9225,624816,11174,,2442,,0,22
248,51538,9805,,11172,3,8111,72,0,112
248,72158,57955,2513746,11152,3,7313,72,0,53
248,79656,9344,627741,11172,1,2442,,0,39
248,51538,9845,616191,16680,1,2461,,0,203
248,46909,9795,616926,12217,2,2419,,3826,4550
248,51538,72148,2998901,11170,3,8111,72,0,90
248,46935,9859,622050,11169,3,8994,72,0,195
248,46935,83513,622050,11169,3,8994,72,0,195
248,51538,72148,2998910,11161,3,2461,72,0,169
248,51538,9787,617151,16493,1,10100,,2438,2438
248,51538,9684,617575,18144,1,8111,,0,700
248,51538,9843,713307,11169,3,8524,72,0,173
248,46935,9657,623522,11162,3,8994,72,0,173
248,89889,9761,,11152,,9724,72,0,0
248,79656,9200,625613,11152,1,2441,,0,4
248,46935,9891,622012,11172,3,8994,72,0,841
248,46935,9757,618487,11190,1,9724,72,0,120
248,46935,9853,3330912,11152,,10272,,3968,4015
248,51538,9840,614314,16680,1,8111,,0,304
248,51538,9734,619954,17908,3,2607,,1257,1806
248,51538,9777,617331,11170,3,8111,72,0,39
248,51538,9834,614808,11162,3,9835,,642,3050
248,79656,9331,625379,11173,,2442,,0,172
248,51538,9797,616894,11169,3,8111,72,0,1474
248,51538,9832,615015,11162,3,8111,72,0,1462
248,79656,9344,628706,11174,,2442,,0,4
248,46935,9646,622317,11149,3,8994,72,0,193
248,22000,9670,624127,11168,1,8994,72,8,8
248,78590,9825,615403,11169,3,8111,72,0,117
